ID,Latitude,Longitude,X2018,X1980,pop_growth,pop_growth_rate,urban_cluster,multiGHS,Country.Co,Country.or,City.Code,Urban.Aggl,Continent,pop_mean,pop_sum,Area,plain_area,plain_perc,disc,alti,clim,prec,clco,biom,popd,hdev,pop_den
552587_20390,46.8123,-71.2145,815.604,568.047,0.4358037275084632,1.146851914495956,1,1,124,Canada,20390,QuÃ¯Â¿Â½bec,"NA",20.785906283740353,600712.692,289118071.7,15846371.2,5.481,0.406,521,7,1157,6,4,66.077,916,0.0020777417629684615
557725_20493,46.5833,125,1762.728,528.988,2.3322646260406663,6.137538489580701,1,6,NA,,20493,Daqing,AS,44.788904893403384,1218258.213,69025003.31,69025003.31,100,24.452,156,8,447,16,9,271.827,748,0.017649520529954176
560763_20493,46.5833,125,1762.728,528.988,2.3322646260406663,6.137538489580701,1,6,NA,,20493,Daqing,AS,44.788904893403384,1218258.213,30009298.63,30009298.63,100,24.452,156,8,447,16,9,271.827,748,0.040596024186387324
561237_20493,46.5833,125,1762.728,528.988,2.3322646260406663,6.137538489580701,1,6,NA,,20493,Daqing,AS,44.788904893403384,1218258.213,102038720.4,102038720.4,100,24.452,156,8,447,16,9,271.827,748,0.011939175719024402
562533_22603,46.516,6.6328,428.27,226.168,0.8935923738106185,2.351558878448996,1,1,756,Switzerland,22603,Lausanne,EU,38.3434630056153,279907.28,73015149.85,29955986.58,41.027,594.41,1096,10,1248,2,4,181.254,931,0.0038335507161874303
564201_20493,46.5833,125,1762.728,528.988,2.3322646260406663,6.137538489580701,1,6,NA,,20493,Daqing,AS,44.788904893403384,1218258.213,26009157.49,26009157.49,100,24.452,156,8,447,16,9,271.827,748,0.04683958769015859
564536_20493,46.5833,125,1762.728,528.988,2.3322646260406663,6.137538489580701,1,6,NA,,20493,Daqing,AS,44.788904893403384,1218258.213,16005265.16,16005265.16,100,24.452,156,8,447,16,9,271.827,748,0.07611609060027594
566659_20493,46.5833,125,1762.728,528.988,2.3322646260406663,6.137538489580701,1,6,NA,,20493,Daqing,AS,44.788904893403384,1218258.213,29008907.44,13033130.89,44.928,24.452,156,8,447,16,9,271.827,748,0.04199600469337772
569583_22782,46.4775,30.7326,1011.187,1053.773,-0.04041287829542027,-0.1063496797247902,1,1,804,Ukraine,22782,Odesa,EU,57.01249121887827,1140249.824,200066921.5,50148654.14,25.066,0.223,89,9,490,16,8,204.447,743,0.005699342077395838
569590_22228,46.3497,48.0408,535.471,467.223,0.14607157609963548,0.38439888447272497,1,1,643,Russian Federation,22228,Astrakhan,EU,31.872316064785135,551391.068,173049885.3,NA,NA,8106.448,-18,9,230,19,13,65.167,780,0.0031863128198213256
575953_22602,46.2022,6.1457,599.376,334.786,0.7903257603364536,2.0798046324643518,1,1,756,Switzerland,22602,GenÃ¯Â¿Â½ve,EU,46.35254754017865,509878.023,110026403.5,32058945.98,29.138,594.41,1096,10,1248,2,4,181.254,931,0.004634142412916369
579588_20714,46.0748,122.0679,322.176,108.141,1.9792215718367683,5.208477820623075,1,1,156,China,20714,Wulanhaote,AS,54.27971924208905,217118.877,40014981.09,27005875.16,67.489,20.567,734,8,438,13,8,24.602,767,0.0054259397627020095
581940_20790,46.0668,125.9896,504.988,164.769,2.0648240870552104,5.433747597513712,1,1,156,China,20790,Zhaodong,AS,105.79728398320373,412609.408,39009223.74,22928425.34,58.777,18.979,161,8,492,16,4,215.478,748,0.010577226831020246
590332_205166,45.8532,9.3901,304.459,246.557,0.23484224743162846,0.6180059142937592,1,1,380,Italy,205166,Lecco,EU,29.873685902394588,62734.74,21003859.34,13505647.26,64.301,233.49,1148,11,1090,2,5,261.906,906,0.002986819659400747
594159_205161,45.81,9.0874,474.474,386.689,0.2270170602215216,0.5974133163724252,1,1,380,Italy,205161,Como,EU,24.242111589790284,99392.658,41007845.88,4999326.281,12.191,233.49,1148,11,1090,2,5,261.906,906,0.0024237473553438936
594425_20647,45.7671,130.975,561.978,242.194,1.320363014773281,3.4746395125612657,1,1,156,China,20647,Qitaihe,AS,25.320223459523618,83556.737,33006204.54,1414022.174,4.284,49.275,236,8,559,16,4,134.207,748,0.002531546361192125
595123_20865,45.8144,15.978,685.587,647.501,0.058819986378399435,0.15478943783789326,1,1,191,Croatia,20865,Zagreb,EU,34.78980671294378,706233.076,203036859.2,90266423.27,44.458,198.58,530,10,1175,2,4,160.195,878,0.003478349097709053
596477_20972,45.7485,4.8467,1690.105,1277.813,0.32265441030886355,0.8490905534443778,1,1,250,France,20972,Lyon,EU,44.02922307781425,1188789.023,270045766.5,83218133.61,30.816,1159.046,452,10,862,16,4,241.645,930,0.0044021761140995335
596921_22214,45.7494,21.2272,306.786,283.18,0.08336040680839041,0.21936949160102742,1,1,642,Romania,22214,Timisoara,EU,51.690513522681734,325650.235,63008312.76,60199403.78,95.542,920.117,112,9,587,16,4,92.333,791,0.005168369390248691
602191_20455,45.6183,122.8418,323.336,179.813,0.7981792195225041,2.1004716303223794,1,1,156,China,20455,Baicheng,AS,63.3071834497038,297543.762,47005596.3,16617927.27,35.353,1.981,153,9,412,16,8,310.211,760,0.006329964630190215
603411_23637,45.7563,126.6467,6115.297,1991.988,2.0699467065062636,5.447228175016483,1,1,156,China,23637,Haerbin,AS,97.41766719527787,4451987.391,457068946.4,217326538.6,47.548,1387.237,196,8,567,16,4,699.746,748,0.009740297226633029
603413_20587,45.5941,84.8729,433.859,157.246,1.759109929664347,4.62923665701144,1,1,156,China,20587,Kelamayi,AS,70.48332187735157,281933.288,40004185.78,1629881.256,4.074,0,903,9,179,19,8,13.583,708,0.007047594707975581
610341_21600,45.4342,10.9978,621.908,497.166,0.25090613597872746,0.6602793052071776,1,1,380,Italy,21600,Verona,EU,44.65334066908457,214336.035,48004841.11,18362209.03,38.251,220.096,1275,7,905,4,5,133.33,905,0.004464883750138091
611561_21576,45.4152,11.8818,674.429,545.699,0.2358992778069962,0.6207875731763058,1,1,380,Italy,21576,Padova,EU,27.974030216416395,232184.451,83006597.89,24045597.71,28.968,77.554,643,11,869,16,5,311.054,901,0.0027971806687908094
612724_20384,45.5088,-73.5878,4171.717,2823.607,0.4774425052778236,1.2564276454679568,1,1,124,Canada,20384,MontrÃ¯Â¿Â½al,"NA",29.242977239671202,3183507.474,1089120812,663077133,60.882,104.13,237,7,1032,6,4,367.059,916,0.0029230067398620238
613831_23102,45.5215,-122.6799,2103.665,1029.545,1.0432958248546687,2.745515328564917,1,1,840,United States of America,23102,Portland,"NA",19.16019126054625,1814470.112,947109204,191067927,20.174,1098.688,564,10,1613,4,5,83.29,928,0.0019157982039840888
614078_20387,45.4166,-75.698,1363.159,728.873,0.8702284211378388,2.290074792467997,1,1,124,Canada,20387,Ottawa-Gatineau,"NA",24.2226732023159,779970.077,322025715.4,142077685.4,44.12,1226.259,158,7,858,2,4,104.279,925,0.0024220738894444207
617476_20579,45.2958,130.9701,925.125,420.259,1.2013210900896827,3.1613712897096913,1,1,156,China,20579,"Jixi, Heilongjiang",AS,46.86645626323892,431171.398,92005093.62,35171884.34,38.228,77.971,351,8,569,2,4,110.147,748,0.004686386166627108
624587_20963,45.1667,5.7167,522.071,434.612,0.20123466448234287,0.5295649065324812,1,1,250,France,20963,Grenoble,EU,40.92534915660192,343772.933,84003715.71,63174181.74,75.204,181.698,1451,7,1251,2,5,87.845,929,0.004092353892853772
631790_22282,45.0488,38.9725,917.855,568.843,0.6135471474554491,1.6145977564617082,1,1,643,Russian Federation,22282,Krasnodar,EU,34.824468766134686,755690.972,217002160,130921436.9,60.332,421.198,162,11,856,2,4,108.664,793,0.0034824122119337425
632601_21597,45.0687,7.6772,1786.059,1860.498,-0.04001025531873728,-0.10529014557562444,1,1,380,Italy,21597,Torino (Turin),EU,60.33938076192594,1249025.182,206999520.5,47346190.68,22.873,408.749,1106,11,1114,16,5,179.832,894,0.006033952054492803
639172_23068,44.9731,-93.2699,2888.989,1794.305,0.6100880285124324,1.6054948118748218,1,1,840,United States of America,23068,Minneapolis-St. Paul,"NA",14.204001970881066,1843679.456,1297989576,365201803.6,28.136,302.618,278,8,753,16,4,748.281,951,0.0014204116042916511
642672_20952,44.8404,-0.5805,945.493,633.348,0.4928491129679104,1.2969713499155537,1,1,250,France,20952,Bordeaux,EU,31.492523330793986,623551.962,197992585.3,71531677.22,36.128,658.057,80,11,896,16,4,168.672,925,0.003149370270887614
643964_23241,44.8176,20.4633,1389.351,1072.542,0.2953814396079596,0.7773195779156831,1,1,688,Serbia,23241,Beograd (Belgrade),EU,54.953844408972486,1302406.112,236985012.5,123754483.5,52.22,1476.901,161,9,723,16,4,168.336,786,0.005495731980097265
649561_23641,44.5769,129.3896,312.69,152.619,1.0488274723330646,2.7600722956133277,1,1,156,China,23641,Hailin,AS,36.59979319866926,40259.773,10998993.28,NA,NA,25.237,693,8,656,2,4,71.282,750,0.003660314355606189
653080_20621,44.5833,129.6,895.163,381.267,1.3478638329569566,3.547010086728833,1,1,156,China,20621,Mudanjiang,AS,64.89664088998319,772270.027,118991603.6,49293354.93,41.426,146.084,510,8,603,2,4,114.578,748,0.006490122022357551
656494_21554,44.4938,11.3388,799.565,759.446,0.05282666575372051,0.13901754145715922,1,1,380,Italy,21554,Bologna,EU,46.27500333769352,444240.032,95984765.74,8139398.946,8.48,63.799,243,11,787,16,4,204.074,908,0.004628234788876196
659868_22191,44.4328,26.1043,1821.38,1864.597,-0.023177662519032194,-0.06099384873429524,1,1,642,Romania,22191,Bucuresti (Bucharest),EU,76.47961189770777,1942582.142,253964768.9,31977024.38,12.591,99.243,380,9,649,16,4,264.499,796,0.0076490221474967745
679634_20765,43.9196,81.3161,343.732,124.001,1.7720099031459424,4.6631839556472165,1,1,156,China,20765,Yining,AS,58.13009415873867,418536.678,71981297.25,654676.547,0.91,116.855,1346,9,338,13,8,51.014,753,0.005814519798752307
680664_20948,43.9483,4.8089,464.478,307.792,0.5090645630815618,1.3396435870567416,1,1,250,France,20948,Avignon,EU,23.395926670845547,88904.521,37989727.66,37989727.66,100,163.047,1136,10,965,4,12,41.704,921,0.0023402252786773464
684301_20386,43.9001,-78.8496,390.475,145.921,1.6759342383892657,4.4103532589191206,1,1,124,Canada,20386,Oshawa,"NA",22.226858940217262,300062.596,134964886,50616180.49,37.503,6555.361,109,8,802,20,4,129.684,939,0.0022232641755426667
686133_20566,43.8508,126.5603,1569.036,777.151,1.0189589925252622,2.681471032961216,1,1,156,China,20566,Jilin,AS,87.17541218732936,1516852.172,173949956.6,106811967.2,61.404,441.021,342,8,673,16,4,215.732,759,0.008720049154642905
686134_20471,43.8825,125.294,4240.806,1655.415,1.5617781643877817,4.109942537862583,1,1,156,China,20471,Changchun,AS,85.23998085303457,3511887.211,411888872.5,65898860.75,15.999,82.853,237,8,617,16,4,382.571,759,0.008526297857196908
686143_20164,43.8486,18.3564,342.577,312.694,0.09556627245805797,0.25149019067909995,1,1,70,Bosnia and Herzegovina,20164,Sarajevo,EU,28.605060464682946,294632.123,102972048.2,36328815.35,35.28,139.78,669,10,947,16,4,143.395,750,0.0028612825339527433
686437_21562,43.7667,11.25,707.144,752.208,-0.059908961351115605,-0.15765516145030423,1,1,380,Italy,21562,Firenze (Florence),EU,47.45433963542354,431834.491,90972523.03,68766758.32,75.591,134.426,324,11,842,16,12,261.647,898,0.004746867258563269
689376_21611,43.7678,142.3703,335.552,297.698,0.12715570813374644,0.33462028456249066,1,1,392,Japan,21611,Asahikawa,AS,31.20027683218111,308882.741,98970712.04,85964660.59,86.859,12.965,309,7,1229,2,5,70.252,897,0.0031209509827024575
696175_20698,43.6125,122.2653,665.608,151.775,3.3854916817657714,8.909188636225714,1,1,156,China,20698,Tongliao,AS,58.4888594159881,526399.735,89969760.08,35328761.47,39.267,60.928,215,9,410,16,4,108.522,767,0.005850851825457041
699647_20982,43.6646,7.1534,941.925,733.07,0.28490457937168334,0.7497488930833772,1,1,250,France,20982,Nice-Cannes,EU,23.849882140340796,701186.535,293902876.4,9189514.428,3.127,0.063,565,11,808,4,12,323.917,921,0.0023857763611870525
699745_20997,43.6043,1.4437,996.644,533.649,0.8676021129993685,2.283163455261496,1,1,250,France,20997,Toulouse,EU,27.613870929218667,679301.225,245916787.9,60519222.96,24.61,148.432,661,11,873,16,4,99.732,937,0.0027623214779311125
703193_20381,43.4254,-80.5112,545.311,285.325,0.9111924997809517,2.397874999423557,1,1,124,Canada,20381,Kitchener-Cambrigde-Waterloo,"NA",25.585835044944393,350525.94,136951062,4857665.548,3.547,46.603,340,7,934,16,4,134.057,926,0.002559497786150793
714074_20330,43.2167,27.9167,335.339,274.71,0.2207018310218049,0.5807942921626446,1,1,100,Bulgaria,20330,Varna,EU,37.9502216224553,314986.839,82965146.05,7456228.078,8.987,0.032,177,9,549,16,4,84.021,779,0.003796616458797881
714174_20402,43.7001,-79.4163,6082.425,3008.032,1.0220612679652343,2.689634915697985,2,1,124,Canada,20402,Toronto,"NA",30.55286815956878,6196121.663,2027336491,228199392.6,11.256,41.19,183,8,837,16,4,696.559,927,0.00305628675383025
715194_22526,43.2627,-2.9253,352.283,431.52,-0.1836230070448646,-0.4832184395917489,1,1,724,Spain,22526,Bilbao,EU,57.85009247604032,786761.258,135946435,27792135.46,20.443,1.69,450,11,1041,2,4,232.985,907,0.005787288633203217
722369_23118,43.1569,-77.6046,742.922,606.404,0.22512714296079847,0.5924398498968381,1,1,840,United States of America,23118,Rochester,"NA",15.50147192970941,401488.123,258884816.2,43970625.8,16.985,114.147,394,8,883,2,4,82.339,952,0.0015508368891354086
724769_22328,43.0367,44.6678,305.855,282.073,0.08431150801388308,0.22187238951021865,1,1,643,Russian Federation,22328,Vladikavkaz,EU,44.13745456071776,339858.4,76965065.1,4440996.818,5.77,134.464,1577,8,903,13,4,87.452,780,0.004415748879812226
724771_23157,43.0468,-76.1475,420.801,379.521,0.1087686847368129,0.28623338088634975,1,1,840,United States of America,23157,Syracuse,"NA",13.191995489384896,262520.71,198905801.9,118784118.3,59.719,265.973,255,8,974,2,4,81.254,952,0.0013198242961861035
724826_23058,43.0697,-89.4001,472.954,214.389,1.206055347988936,3.173829863128779,1,1,840,United States of America,23058,Madison,"NA",14.455782043105941,302125.845,208901435.4,84419472.03,40.411,240.684,262,8,870,16,8,70.861,948,0.0014462602634658583
726302_22990,43.0276,-83.694,349.054,331.783,0.05205510830874384,0.13698712712827327,1,1,840,United States of America,22990,Flint,"NA",9.66333134480823,145916.303,150925592.1,13144179.04,8.709,43.405,243,8,767,16,4,110.684,944,9.66809544820729e-4
727584_204581,43.0642,141.3469,2664.966,1996.031,0.33513257058632856,0.8819278173324436,1,1,392,Japan,204581,Sapporo,AS,52.50350434655242,2031885.618,386828815,152167610.5,39.337,12.965,309,7,1229,2,5,70.252,897,0.005252673894006577
728348_22294,42.9764,47.5024,598.114,259.071,1.3086875798526272,3.4439146838227033,1,1,643,Russian Federation,22294,Makhachkala,EU,54.700116669334854,694691.482,126934698.5,5259134.799,4.143,0.025,654,9,448,16,8,144.393,771,0.005472825714396761
728361_20754,42.9075,129.5078,651.693,165.585,2.9357006975269493,7.725528151386708,1,1,156,China,20754,Yanji,AS,62.62457060795115,425847.08,67963273.49,31698801.43,46.641,56.301,558,8,598,2,4,93.53,759,0.00626584121294067
728401_20382,42.9834,-81.233,502.577,283.063,0.7754952077806001,2.0407768625805267,1,1,124,Canada,20382,London,"NA",22.711777084073415,358846.078,157922205,27601736.47,17.478,41.91,257,7,914,16,4,105.843,926,0.002272296527267967
729736_20599,42.9036,125.1358,374.722,252.574,0.4836127233998747,1.2726650615786177,1,1,156,China,20599,Liaoyuan,AS,42.14674846256437,358247.362,84958169.6,18566464.28,21.854,37.022,221,8,607,16,4,223.212,762,0.004216750003992554
731724_23067,43.0389,-87.9065,1434.871,1207.484,0.1883147105882978,0.49556502786394163,1,1,840,United States of America,23067,Milwaukee,"NA",14.639345740005147,1147724.706,783634173.2,15729478.22,2.007,247.403,209,8,863,20,4,93.689,945,0.0014646179878976212
731732_23002,42.9564,-85.6649,596.731,376.165,0.5863543923544189,1.5430378746168918,1,1,840,United States of America,23002,Grand Rapids,"NA",13.172163784189744,407019.861,308844348.4,77841357.98,25.204,132.801,250,8,838,16,4,103.926,944,0.001317880230312157
735222_22947,42.8879,-78.8716,903.514,1001.064,-0.09744631711858578,-0.2564376766278573,1,1,840,United States of America,22947,Buffalo,"NA",14.19047300519889,613028.434,431789955.6,169065869.1,39.155,6447.808,280,10,998,2,4,161.948,945,0.0014197375970641962
741621_23040,42.7284,-84.5514,325.132,254.957,0.27524249187117833,0.7243223470294167,1,1,840,United States of America,23040,Lansing,"NA",13.34040067362727,201440.05,150918745.9,52487296,34.779,132.801,250,8,838,16,4,103.926,944,0.001334758308510434
741622_20327,42.6975,23.3242,1272.418,1074.414,0.18429022704469591,0.48497428169656825,1,1,100,Bulgaria,20327,Sofia,EU,53.00033780151372,1091806.959,205887688.5,92264206.68,44.813,52.204,675,8,633,16,4,179.639,820,0.005302924943955549
741625_22907,42.66,-73.78,626.435,490.481,0.27718504896214113,0.7294343393740556,1,1,840,United States of America,22907,Albany,"NA",14.221023430409492,153587.053,107938997.3,11847818.42,10.976,592.648,253,7,1065,2,4,93.726,952,0.0014229060565860937
751568_23207,42.4531,59.6103,323.085,116.07,1.7835357973636599,4.693515256220158,1,1,860,Uzbekistan,23207,Nukus,AS,41.82828257346028,242604.039,57964928.2,NA,NA,0,84,9,116,19,13,9.965,701,0.004185359087531829
752354_21580,42.4602,14.2102,373.324,307.309,0.21481635747732733,0.5653062038877035,1,1,380,Italy,21580,Pescara,EU,27.27499201862908,220927.435,80950332.89,13722773.13,16.952,0.032,409,11,809,16,12,183.761,899,0.0027291726557839976
757970_21695,42.3,69.6,982.24,326.715,2.0064123165450014,5.28003241196053,1,1,398,Kazakhstan,21695,Shimkent,AS,58.01236332443616,887589.159,152906793,6450010.111,4.218,37.476,819,11,502,13,8,88.602,794,0.005804772578024051
757974_23120,42.354,-88.1005,356.016,41.832,7.510613884107861,19.76477337923121,1,1,840,United States of America,23120,Round Lake Beach-McHenry-Grayslake,"NA",10.645770923097752,343858.401,322796903.7,42257432.11,13.091,248.238,204,10,924,16,8,440.202,950,0.001065246900012319
757977_20483,42.2646,118.9152,1105.417,240.817,3.590278094984988,9.448100249960495,1,1,156,China,20483,Chifeng,AS,56.31076813916465,585631.989,103932536.4,41219938.6,39.66,20.711,803,8,437,16,4,99.356,765,0.005634732002941861
758032_22917,42.2776,-83.7409,325.573,209.102,0.557005671873057,1.4658043996659396,1,1,840,United States of America,22917,Ann Arbor,"NA",19.819870100909117,85225.441,42972281.42,1424866.409,3.316,14.863,273,8,803,16,4,245.321,944,0.0019832654488838634
758470_20694,42.2931,123.8414,405.533,114.232,2.5500822886756778,6.710742864935994,1,1,156,China,20694,Tieling,AS,54.285556916162136,195428.005,35976302.2,8448540.326,23.484,214.672,140,9,632,16,4,195.166,786,0.005432131515728706
761166_23119,42.2713,-89.0957,320.637,204.391,0.5687432421192715,1.4966927424191356,1,1,840,United States of America,23119,Rockford,"NA",11.733708358435766,213553.492,181881980.5,86914744.72,47.786,240.684,262,8,870,16,8,70.861,948,0.0011741322115194363
764614_20323,42.15,24.75,345.045,318.704,0.08265035895376276,0.21750094461516514,1,1,100,Bulgaria,20323,Plovdiv,EU,63.9285273209948,345214.048,53963500.89,28553485.79,52.913,76.627,702,9,617,16,4,74.886,789,0.006397176652858187
765660_23150,42.1015,-72.5898,663.644,506.475,0.31031936423318024,0.8166299058767901,1,1,840,United States of America,23150,"Springfield, Massachusett, Connecticut","NA",16.424519612475457,262792.314,159892287.9,37149824.04,23.234,583.521,359,7,1137,2,4,78.302,951,0.0016435584070468479
766026_20406,42.2811,-83.0079,333.483,249.309,0.3376292071285032,0.888497913496061,2,1,124,Canada,20406,Windsor,"NA",12.755962869031402,3312723.557,2595412948,1029919860,39.682,9278.661,222,10,808,22,4,918.55,941,0.0012763762928565
